user_id,block,cond,team,requested_avatar,age,gender,education,college_major,occupation,team_lead,country_reside,country_reside_years,country_longest,fluent_english,languages_primary,languages_2,languages_3,languages_4,languages_5,languages_6,languages_7,enjoy_logic_probs,enjoy_num_probs,expertise_math,expertise_quant_model,expertise_stats,expertise_prob,expertise_bayes_net,expertise_programming,expertise_exp_design,expertise_risk_analysis,expertise_forecasting,expertise_dec_theory,expertise_game_theory,expertise_sats,expertise_arg_map,expertise_inf_logic,expertise_sys_think,expertise_image_analysis,expertise_link_analysis,expertise_graphic_design,expertise_tech_writing,matrix_1,matrix_2,matrix_3,matrix_4,matrix_5,matrix_6,matrix_7,matrix_8,matrix_9,matrix_10,matrix_11,matrix_12,matrix_13,matrix_14,matrix_15,matrix_16,matrix_17,matrix_18,matrix_19,matrix_20,score_matrix,prob_reas_1,prob_reas_2,prob_reas_3,prob_reas_4,prob_reas_5,prob_reas_6,prob_reas_7,prob_reas_8,prob_reas_9,prob_reas_10,prob_reas_11,prob_reas_12,prob_reas_13,prob_reas_14,prob_reas_15,prob_reas_16,score_prob_reas,numberseries_1,numberseries_2,numberseries_3,numberseries_4,numberseries_5,numberseries_6,numberseries_7,numberseries_8,numberseries_9,numberseries_10,numberseries_11,numberseries_12,numberseries_13,score_numberseries,letterseries_1,letterseries_2,letterseries_3,letterseries_4,letterseries_5,letterseries_6,letterseries_7,letterseries_8,letterseries_9,letterseries_10,letterseries_11,letterseries_12,letterseries_13,score_letterseries,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,score_crt,numeracy_1,numeracy_2,numeracy_3,numeracy_4,score_numeracy,aomt_1,aomt_2,aomt_3,aomt_4,aomt_4_rev,aomt_5,aomt_5_rev,aomt_6,aomt_6_rev,aomt_7,aomt_7_rev,aomt_8,aomt_9,aomt_9_rev,aomt_10,aomt_11,score_aomt,nfcog_1,nfcog_2,nfcog_3,nfcog_3_rev,nfcog_4,nfcog_4_rev,nfcog_5,nfcog_5_rev,nfcog_6,nfcog_7,nfcog_7_rev,nfcog_8_rev,nfcog_8,nfcog_9,nfcog_9_rev,nfcog_10,nfcog_11,nfcog_12,nfcog_12_rev,nfcog_13,nfcog_14,nfcog_15,nfcog_16,nfcog_16_rev,nfcog_17,nfcog_17_rev,nfcog_18,score_nfcog,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_1_rev,bfi_3_rev,bfi_4_rev,bfi_5_rev,bfi_7_rev,score_bfi_openness,score_bfi_conscientiousness,score_bfi_extraversion,score_bfi_agreeableness,score_bfi_neuroticism,toa_1,toa_2,toa_2_rev,toa_3,toa_4,toa_4_rev,toa_5,toa_6,toa_6_rev,toa_7,toa_8,toa_8_rev,toa_9,toa_10,toa_10_rev,toa_11,toa_12,toa_12_rev,toa_13,toa_14,toa_14_rev,toa_15,toa_16,toa_16_rev,score_toa_novelty,score_toa_complexity,score_toa_insolubility,svo_1,svo_2,svo_3,svo_4,svo_5,svo_6,svo_7,svo_8,svo_9,svo_10,svo_11,svo_12,svo_13,svo_14,svo_15,svo_1_self,svo_2_self,svo_3_self,svo_4_self,svo_5_self,svo_6_self,svo_7_self,svo_8_self,svo_9_self,svo_10_self,svo_11_self,svo_12_self,svo_13_self,svo_14_self,svo_15_self,svo_1_other,svo_2_other,svo_3_other,svo_4_other,svo_5_other,svo_6_other,svo_7_other,svo_8_other,svo_9_other,svo_10_other,svo_11_other,svo_12_other,svo_13_other,svo_14_other,svo_15_other,svo_angle,svo_category,rme_1,rme_2,rme_3,rme_4,rme_5,rme_6,rme_7,rme_8,rme_9,rme_10,rme_11,rme_12,rme_13,rme_14,rme_15,rme_16,rme_17,rme_18,rme_19,rme_20,rme_21,rme_22,rme_23,rme_24,rme_25,rme_26,rme_27,rme_28,rme_29,rme_30,rme_31,rme_32,rme_33,rme_34,rme_35,rme_36,score_rme
3905,2,swarm,Vultures,thepinkpanther,55-64,f,7,English literature,this could be anything,1,USA,13,Italy,0,English,Spanish,Spanish,English,German,English,Spanish,0,1,2,4,4,6,5,1,3,4,3,2,2,5,4,6,4,3,1,4,6,7,3,5,4,4,7,7,7,2,6,4,1,6,1,2,6,5,3,6,1,9,2,1,1,3,1,2,1,3,1,1,2,2,3,2,2,2,14,A,B,B,B,A,B,B,O,B,O,A,C,C,2,C,O,C,Q,O,Z,O,Q,C,C,Q,B,Q,12,5,5,47,yes,5,3,4,5,33,51,49,0,2,5,7,5,3,6,2,3,5,6,2,7,2,6,7,3,4.454545455,5,7,6,2,5,3,5,3,3,4,4,5,3,5,3,4,5,1,7,7,7,3,5,3,5,3,3,4.277777778,4,5,3,2,4,1,5,4,1,2,4,5,6,4,3,3,4.5,2.5,4,3.5,4,2,6,4,5,3,1,2,6,7,6,2,2,4,4,3,5,3,6,2,6,3,7,1,4.25,3.666666667,3.666666667,28,37,75,33,61,7,95,48,51,74,77,75,9,68,61,18,77,100,97,5,39,22,25,92,30,80,85,8,14,8,26,42,97,91,66,17,28,79,86,100,69,59,85,94,10,20,altruist,2,2,1,2,1,3,3,4,2,2,4,2,3,3,4,3,3,3,2,3,2,1,3,4,3,3,2,2,3,1,1,1,3,2,3,2,32
3908,2,swarm,Vultures,jasonbourne,45-54,f,4,Math,Teacher,1,USA,20,Italy,0,French,German,Spanish,Spanish,Spanish,French,Spanish,1,1,4,4,2,2,1,5,5,5,1,4,4,3,3,3,3,6,2,5,3,7,6,4,8,4,1,6,5,4,3,2,7,1,6,5,6,1,5,4,1,9,2,3,2,2,2,3,1,1,3,2,1,3,3,1,2,3,16,D,O,B,C,C,D,B,B,D,C,D,C,D,3,Z,D,C,D,Q,B,O,C,B,Q,Z,D,B,4,5,5,47,yes,5,1,3,41,5,65,33,0,3,2,2,6,2,2,6,3,5,7,1,5,6,2,6,2,3.272727273,2,4,2,6,7,1,3,5,3,4,4,2,6,2,6,5,1,5,3,5,6,4,2,6,5,3,2,3.777777778,2,5,4,2,7,5,1,1,6,2,6,4,6,1,7,1.5,2.5,5.5,6,6,6,1,7,6,6,2,3,4,4,5,3,5,5,3,5,5,5,3,4,1,7,6,4,4,5.25,4.555555556,5,46,41,58,54,44,83,19,55,94,18,73,94,3,38,10,22,68,99,23,65,11,63,82,13,20,73,1,95,35,53,84,12,2,96,62,69,28,83,35,40,29,72,53,22,76,18,prosicial,3,1,2,3,3,2,2,3,3,3,2,1,2,2,2,1,4,2,2,2,2,3,3,3,3,1,3,3,2,3,3,4,1,1,4,4,33
3924,2,swarm,Vultures,myname,55-64,f,6,computer science,a programmer,1,USA,13,Canada,1,English,Spanish,French,Spanish,English,Spanish,German,0,0,1,2,3,5,3,2,1,2,2,5,5,5,3,6,2,3,5,5,5,5,2,5,3,6,6,1,1,5,5,1,2,3,5,1,3,8,6,4,7,19,1,2,3,2,2,2,2,3,2,3,3,2,3,2,2,1,6,B,D,A,D,D,B,A,C,A,C,D,B,O,6,D,Q,D,B,B,Z,C,O,Q,O,D,Q,C,10,5,5,47,yes,5,2,5,36,14,39,26,3,3,2,1,4,4,5,3,2,6,4,4,4,3,5,3,5,3.636363636,5,6,3,5,5,3,6,2,1,7,1,1,7,1,7,2,2,7,1,2,3,3,4,4,6,2,1,2.833333333,2,6,7,4,1,3,4,4,1,5,6,1,4,7,4,6,2.5,4.5,5,2.5,5,4,4,5,3,5,2,4,4,4,4,4,6,4,4,2,4,4,7,5,3,3,5,3,4.75,3.555555556,4.666666667,54,22,47,57,68,16,21,72,72,6,2,78,51,68,52,50,32,87,55,71,87,72,69,61,40,17,14,12,9,73,21,0,38,55,13,78,80,7,35,11,52,84,38,9,80,67,prosicial,3,1,2,2,2,4,3,2,4,4,1,4,1,2,3,3,4,4,1,4,3,3,2,1,2,1,4,2,2,4,3,1,4,2,3,3,2
3929,2,swarm,Vultures,thepinkpanther,55-64,f,2,Math,retired,0,Italy,2,Canada,1,German,English,English,Spanish,Spanish,German,German,0,0,3,3,3,2,4,5,6,6,6,5,1,3,3,6,5,3,1,3,2,2,5,3,2,2,6,8,5,7,2,8,2,6,7,2,2,4,4,2,6,9,1,3,2,1,2,1,3,2,3,2,1,2,1,1,2,2,14,A,O,B,C,A,C,B,D,A,B,D,B,O,5,Q,Z,D,D,Q,C,D,Q,A,B,C,C,Z,9,5,5,47,no,5,3,2,83,3,6,100,4,6,3,7,2,6,2,6,3,5,7,1,5,5,3,3,3,4.363636364,3,7,5,3,1,7,5,3,2,3,5,3,5,4,4,6,3,6,2,5,6,2,4,4,5,3,2,3.888888889,3,5,6,2,6,1,5,5,2,2,5,2,6,2,3,2,3.5,3,4,4,6,2,6,7,5,3,2,3,5,6,5,3,1,4,4,2,3,5,2,2,6,1,1,7,2.75,4.111111111,6,82,96,10,6,46,70,40,72,19,0,86,17,45,7,71,37,18,27,84,19,73,65,34,93,97,86,59,56,27,10,69,94,69,87,58,4,12,40,51,93,62,11,89,49,11,30,prosicial,2,2,3,3,2,2,2,3,2,2,1,1,3,1,2,2,2,4,1,2,3,2,3,1,1,4,2,3,3,2,3,1,3,2,2,3,16
3964,2,swarm,Vultures,jasonbourne,35-44,f,6,Math,Teacher,1,Canada,3,Canada,0,Spanish,Spanish,German,German,French,Spanish,English,0,1,3,3,3,2,6,2,5,6,2,3,5,5,3,2,6,2,3,5,5,5,8,5,6,2,2,7,6,4,4,6,8,2,8,2,1,2,3,6,7,18,2,1,1,2,2,2,3,3,2,3,1,1,1,1,3,3,7,B,B,C,B,D,B,O,D,O,A,C,D,O,3,A,C,D,Q,O,O,C,A,B,C,B,B,Q,6,5,5,47,no,5,2,5,22,50,55,37,3,3,4,6,5,3,4,4,2,6,3,5,4,3,5,7,2,4.454545455,1,3,3,5,4,4,5,3,7,2,6,3,5,2,6,6,2,1,7,2,6,4,2,6,1,7,4,4.555555556,5,5,5,5,2,3,5,4,5,7,3,3,3,6,3,6.5,3.5,3,4,4,4,4,4,6,2,6,1,6,2,5,6,2,7,6,2,2,1,7,1,5,3,4,2,6,3.5,3.444444444,5.666666667,55,0,62,9,70,17,63,10,42,63,32,17,79,87,82,44,11,41,1,7,46,45,45,90,39,72,42,66,50,35,24,43,38,75,29,29,95,28,77,77,3,85,38,51,91,4,competitive,2,4,2,2,2,2,3,2,1,2,2,3,2,2,2,2,4,4,4,3,3,1,1,4,3,3,3,4,1,3,2,4,2,2,2,2,30
3980,2,swarm,Vultures,jasonbourne,65+,m,3,English literature,this could be anything,0,Mexico,20,Canada,1,English,French,French,Spanish,English,German,German,0,0,3,4,2,5,4,5,4,4,5,6,4,3,4,2,4,3,4,5,3,2,5,3,7,2,2,2,6,3,7,7,2,3,6,2,5,6,5,8,2,19,2,1,2,2,3,1,1,2,1,3,2,2,3,3,2,3,7,C,B,B,B,B,B,B,C,A,A,D,C,C,2,B,C,C,B,O,A,Z,Q,Q,O,B,C,B,11,5,5,47,no,5,2,3,47,17,53,31,2,5,2,5,3,5,4,4,7,1,1,7,2,2,6,3,5,4.090909091,2,5,6,2,6,2,1,7,2,4,4,2,6,2,6,4,6,5,3,3,7,3,1,7,6,2,4,3.944444444,5,1,5,5,6,5,3,4,2,4,3,3,3,2,5,3,3.5,4,3,2.5,3,2,6,5,3,5,2,5,3,5,3,5,7,3,5,4,5,3,4,2,6,6,6,2,5.25,4.333333333,3.666666667,26,45,83,93,91,18,65,73,87,13,95,40,9,66,35,57,77,88,97,5,72,66,64,25,35,16,10,84,7,61,59,96,11,16,30,68,11,80,76,39,97,1,93,34,70,95,individualist,4,3,2,3,4,4,1,3,2,2,2,2,3,2,3,1,3,2,2,1,2,1,3,3,3,3,2,4,3,2,1,1,2,1,4,2,23
3986,2,swarm,Wombats,myname,25-34,m,4,English literature,retired,0,USA,11,Mexico,0,French,English,French,Spanish,French,Spanish,Spanish,1,0,1,4,4,3,4,5,2,2,4,5,6,3,5,2,4,5,6,6,5,1,8,8,2,5,6,7,2,5,5,2,4,2,6,6,8,2,8,3,2,18,2,3,2,1,3,2,2,1,3,2,2,1,2,2,2,2,9,A,C,A,D,B,D,B,C,B,C,O,B,B,4,C,B,O,B,C,D,Z,Z,C,Z,B,D,C,7,5,5,47,yes,5,2,5,52,26,45,30,0,5,2,2,5,3,6,2,2,6,5,3,4,5,3,6,4,3.636363636,7,3,4,4,4,4,6,2,3,6,2,2,6,1,7,5,6,3,5,1,2,3,7,1,4,4,4,3.611111111,5,2,5,7,6,1,6,6,3,5,3,3,1,2,2,3.5,4.5,2,2,2,4,3,5,7,3,5,3,2,6,3,3,5,7,4,4,6,7,1,2,2,6,2,5,3,5,4.111111111,4,88,1,87,2,28,36,47,89,39,49,63,10,59,100,25,67,28,92,32,19,76,93,96,0,79,75,40,31,51,8,87,62,39,8,97,4,73,35,91,13,32,15,56,67,14,53,altruist,3,3,1,2,3,3,1,2,3,3,1,3,2,2,4,2,2,3,2,2,3,4,3,1,4,2,4,3,1,2,3,2,3,1,1,3,4
3991,2,swarm,Wombats,jasonbourne,35-44,m,5,English literature,Teacher,1,Italy,15,Italy,0,French,French,French,Spanish,French,Spanish,English,1,0,1,2,5,5,3,2,2,2,5,4,5,3,6,2,2,4,6,2,5,7,4,6,6,5,2,2,3,2,4,4,6,3,2,1,3,7,2,7,4,7,2,2,1,2,1,3,1,1,1,3,2,3,1,3,1,2,12,B,A,B,D,D,O,A,D,C,D,O,B,B,12,Q,A,B,D,D,Q,B,A,B,O,B,Q,Z,6,5,5,24,yes,3,2,5,21,4,26,39,3,5,5,2,6,2,4,4,6,2,1,7,7,5,3,4,4,4.090909091,2,5,2,6,3,5,4,4,6,2,6,6,2,4,4,6,4,2,6,6,3,4,6,2,3,5,5,4.722222222,7,3,4,6,2,7,6,5,5,1,1,4,2,6,2,3.5,4.5,4,2.5,3.5,2,6,2,2,6,2,2,3,5,7,5,3,4,2,6,6,6,2,1,2,6,7,1,7,3.25,5,2,99,90,72,15,36,94,33,46,76,55,17,28,48,6,94,17,69,3,27,72,13,52,43,55,5,15,37,92,5,75,41,51,8,49,33,64,56,38,44,16,3,64,24,4,39,22,altruist,3,4,3,3,4,2,2,2,4,1,4,4,3,4,2,2,3,2,2,3,3,3,2,1,2,1,2,2,3,1,2,3,4,1,2,2,35
4006,2,swarm,Wombats,nyjets,18-24,m,3,English literature,retired,1,Italy,23,Italy,1,French,French,German,French,Spanish,French,Spanish,0,0,1,4,2,2,5,5,2,5,6,3,3,2,5,4,4,3,1,6,4,2,2,7,3,4,5,6,5,7,4,4,4,3,8,6,6,8,7,4,4,4,2,2,2,2,2,2,2,2,1,1,1,3,1,2,2,2,6,D,D,C,B,C,D,B,D,B,D,C,D,D,12,C,B,C,Q,C,O,A,O,B,D,C,O,O,5,5,5,47,yes,5,3,1,78,50,19,35,1,7,3,5,7,1,4,4,2,6,5,3,3,6,2,4,3,3.727272727,3,7,6,2,2,6,3,5,5,2,6,7,1,6,2,6,5,5,3,2,3,5,5,3,4,4,4,4.333333333,4,2,3,3,5,6,2,2,3,6,4,5,5,3,6,4.5,3.5,5,4,4,5,6,2,3,4,4,3,5,3,2,7,1,5,7,1,7,1,7,3,1,7,3,2,6,4.25,3.333333333,5,88,61,61,93,86,56,34,29,11,13,41,23,70,5,34,86,87,68,80,62,53,47,60,84,2,18,85,91,55,10,54,20,89,95,86,40,52,71,69,84,30,75,97,31,30,79,altruist,3,3,3,2,2,3,3,2,3,3,2,3,3,3,2,1,3,4,1,2,1,3,3,1,4,2,2,2,4,1,3,4,4,3,3,3,2
4027,2,swarm,Wombats,nyjets,35-44,m,6,computer science,scientist,0,Italy,8,Mexico,1,English,Spanish,Spanish,English,English,French,German,0,1,2,3,4,1,4,5,2,3,1,2,4,2,4,2,6,1,5,2,5,5,6,5,3,3,7,6,3,7,1,1,2,6,4,5,6,3,1,6,8,5,1,1,2,2,2,2,2,3,2,1,1,3,2,3,2,2,7,B,A,C,C,C,D,B,D,C,C,B,B,D,12,O,B,C,B,B,A,Q,C,C,A,B,O,Z,2,5,5,47,no,5,2,2,78,41,8,30,2,4,3,3,3,5,3,5,2,6,1,7,4,5,3,5,6,4.636363636,6,5,2,6,5,3,4,4,3,4,4,4,4,3,5,4,5,2,6,2,6,2,4,4,5,3,6,4.333333333,2,3,1,3,5,7,5,4,4,3,6,7,5,3,3,3,5.5,6.5,3,4.5,5,3,5,4,6,2,4,6,2,6,4,4,7,4,4,2,4,4,4,2,6,6,3,5,4.5,4.333333333,4.333333333,84,23,49,27,8,79,29,56,32,87,47,54,5,17,11,69,72,99,6,39,31,28,24,13,87,85,75,43,82,9,3,70,94,23,67,12,40,70,76,69,1,9,78,4,81,10,individualist,2,3,3,1,1,2,4,3,3,3,3,4,2,3,3,2,4,3,3,3,3,2,3,2,3,4,1,1,2,1,3,3,1,2,4,3,6
4032,2,swarm,Wombats,jasonbourne,45-54,f,6,Math,Teacher,0,Mexico,21,Italy,1,English,French,Spanish,French,Spanish,German,French,1,1,2,2,3,1,5,1,3,3,4,1,4,4,5,6,1,4,2,6,5,7,4,3,5,5,6,1,4,7,8,6,6,7,7,8,3,5,2,4,1,4,1,2,2,1,2,1,2,2,2,2,3,1,2,3,2,2,11,A,D,D,B,C,B,D,C,O,B,D,C,B,6,D,O,Q,O,C,O,O,Q,C,D,B,O,C,9,5,5,47,yes,5,1,3,93,1,57,53,2,1,2,5,3,5,5,3,7,1,3,5,4,5,3,6,4,3.545454545,7,4,6,2,2,6,6,2,5,5,3,2,6,5,3,5,4,1,7,6,6,7,2,6,2,6,3,4.666666667,3,5,3,1,4,6,4,4,3,4,5,5,7,4,4,4,4.5,5.5,4.5,5,5,6,2,2,3,5,7,3,5,6,2,6,5,4,4,2,5,3,7,5,3,3,2,6,4,5,3.333333333,63,67,20,2,76,51,59,78,93,75,68,83,49,19,85,18,44,86,49,8,60,75,89,59,57,23,96,21,67,48,90,72,80,26,98,76,17,2,46,28,36,31,35,38,76,52,individualist,2,2,3,2,1,4,2,3,2,4,3,1,3,3,4,3,2,2,2,3,2,2,2,2,1,2,1,3,2,1,4,3,3,1,2,1,26
4040,2,swarm,Wombats,nyjets,55-64,f,1,psychology,this could be anything,0,Canada,2,Mexico,1,Spanish,Spanish,German,Spanish,French,German,Spanish,1,1,3,4,3,2,1,2,3,1,4,3,3,3,3,4,1,3,4,2,1,4,5,4,1,6,1,6,1,2,5,5,1,7,6,5,5,5,6,4,5,6,2,2,3,2,2,1,2,1,2,2,1,2,3,2,2,2,5,O,C,D,C,C,A,O,C,O,D,D,C,D,4,B,Z,C,D,Q,B,B,C,O,O,O,Q,D,11,5,5,47,no,5,2,4,47,17,20,5,2,2,3,3,6,2,4,4,3,5,6,2,2,6,2,6,3,3.090909091,3,6,5,3,6,2,4,4,2,4,4,4,4,3,5,2,1,7,1,1,4,4,6,2,5,3,5,3.111111111,1,5,6,6,7,7,2,7,4,1,7,2,2,1,6,1,4.5,7,5.5,3,3,5,3,2,1,7,3,2,6,6,4,4,3,2,6,2,5,3,1,3,5,1,6,2,2.25,4.444444444,2.666666667,54,90,7,6,71,41,73,26,41,8,64,65,32,47,99,52,50,88,24,47,94,96,66,94,51,11,35,62,14,94,18,72,31,1,19,15,9,6,64,54,68,58,24,83,29,94,individualist,2,2,4,3,3,2,3,2,4,2,2,1,3,2,3,1,2,2,3,4,2,3,4,3,3,3,3,2,3,2,1,3,2,1,3,2,13
4054,2,swarm,Wombats,myname,35-44,f,4,psychology,Teacher,0,Canada,11,Canada,1,Spanish,French,English,French,French,German,French,1,0,1,5,3,4,3,5,2,2,2,4,3,2,5,4,3,2,1,2,2,7,1,8,2,2,3,2,8,3,1,2,4,5,4,4,6,3,2,3,8,4,2,2,2,3,2,1,3,2,2,3,2,1,3,2,3,3,8,D,O,C,C,D,B,C,B,B,B,O,C,C,3,C,D,B,A,C,D,C,C,O,Q,A,C,B,12,5,5,24,no,3,2,3,81,32,44,39,4,4,3,6,4,4,1,7,2,6,6,2,2,4,4,4,3,4.090909091,2,2,5,3,6,2,5,3,5,6,2,6,2,5,3,1,6,5,3,4,5,3,2,6,6,2,4,3.444444444,7,1,6,5,4,4,3,3,7,7,1,2,3,4,5,5.5,2.5,2.5,3,5,6,2,6,1,4,4,3,5,3,2,5,3,4,6,2,4,6,2,6,1,7,4,6,2,5,3.333333333,3,10,17,48,20,96,2,62,57,2,9,96,18,17,79,40,51,82,89,72,83,64,23,1,30,53,40,9,68,96,88,80,37,49,51,87,12,12,57,65,22,64,83,7,46,15,40,competitive,3,3,3,2,2,1,1,3,3,2,4,2,4,3,4,2,3,2,1,3,2,2,3,1,4,2,3,2,3,2,3,3,2,2,3,2,20
4065,2,swarm,Wombats,nyjets,65+,m,2,Math,Teacher,0,Italy,11,Italy,0,Spanish,Spanish,Spanish,French,Spanish,Spanish,German,0,0,6,2,1,2,3,2,6,2,2,6,5,3,3,2,4,4,1,5,3,5,5,6,4,3,3,3,4,2,4,7,6,3,1,4,2,4,7,4,7,11,2,2,2,1,3,2,3,1,2,1,1,1,1,3,1,3,9,D,B,D,D,C,D,O,B,C,D,D,D,C,6,O,C,D,B,A,O,Z,C,A,D,D,C,D,11,5,5,47,no,5,2,5,56,28,8,98,3,7,3,4,4,4,6,2,6,2,2,6,4,5,3,4,2,3.727272727,5,1,6,2,3,5,5,3,1,6,2,2,6,2,6,6,6,6,2,3,3,1,4,4,3,5,2,3.277777778,5,6,3,4,2,4,5,5,4,1,3,5,4,6,3,3.5,5,3.5,4.5,4,3,2,6,2,4,4,5,6,2,4,4,4,4,5,3,1,4,4,4,2,6,4,5,3,3.75,3.888888889,3,67,96,81,75,10,39,55,93,49,40,79,32,75,97,68,60,10,97,33,37,6,67,13,98,72,78,61,87,100,63,72,19,23,72,60,86,70,66,71,88,80,8,5,8,57,42,individualist,4,3,2,3,2,1,2,2,2,2,1,3,3,2,1,2,1,4,3,4,3,3,2,4,2,2,2,3,3,2,2,3,4,2,4,4,23
4067,2,swarm,Wombats,nyjets,35-44,f,4,Math,Teacher,0,Italy,19,Italy,1,Spanish,English,French,English,French,French,English,0,1,4,3,3,3,1,4,6,2,2,4,3,6,3,4,2,3,4,4,6,5,3,7,6,6,5,2,4,7,4,6,1,2,4,3,5,1,1,7,5,12,1,2,1,1,2,1,3,2,1,2,1,3,2,2,3,2,12,O,C,B,C,A,C,C,C,O,A,D,O,O,6,B,Q,O,Q,O,D,C,Z,C,Q,C,D,B,11,5,5,47,yes,5,3,5,92,31,4,9,3,2,3,6,7,1,2,6,4,4,6,2,6,3,5,2,2,3.545454545,4,5,2,6,6,2,3,5,4,4,4,2,6,6,2,2,2,7,1,3,3,5,5,3,2,6,7,3.666666667,5,4,2,6,4,6,6,2,3,3,3,6,2,4,2,3.5,4,4.5,3,2.5,4,5,3,1,6,2,5,6,2,6,3,5,1,2,6,3,7,1,6,6,2,4,5,3,3.25,3.888888889,2,88,39,94,11,37,11,67,7,48,66,93,59,36,39,26,99,11,62,28,25,20,47,63,100,53,65,94,13,17,4,81,91,39,25,21,78,99,84,63,36,29,5,39,26,53,22,competitive,2,3,1,3,3,3,4,4,3,3,3,3,3,2,2,2,2,2,3,4,2,3,3,2,3,3,2,3,3,1,3,3,3,3,4,2,3
4078,2,swarm,Wombats,myname,55-64,m,2,psychology,Teacher,1,Italy,6,Canada,0,English,Spanish,French,French,German,French,German,0,1,5,3,3,1,4,2,4,2,2,5,3,3,4,1,3,2,6,2,4,3,3,5,5,1,5,2,5,7,5,6,4,3,3,6,6,2,2,7,2,7,2,2,3,2,1,1,3,3,3,2,1,3,2,1,2,2,14,O,B,D,A,C,O,O,B,C,D,B,C,B,4,D,O,Q,D,Q,B,O,D,A,O,Q,O,Q,10,5,5,24,yes,5,2,5,87,21,29,82,1,7,2,7,4,4,6,2,5,3,6,2,4,4,4,5,3,3.909090909,4,4,3,5,5,3,2,6,3,6,2,2,6,4,4,1,5,2,6,5,7,4,4,4,7,1,7,4.055555556,5,2,2,4,7,1,4,4,6,4,3,6,4,1,4,2.5,5,2,3,5,6,3,5,1,6,2,2,5,3,5,5,3,5,3,5,1,2,6,5,7,1,4,3,5,4,3.333333333,4.333333333,38,75,15,7,6,1,32,29,59,93,64,19,64,40,50,6,6,18,3,45,11,92,48,7,80,69,19,8,37,18,24,8,82,6,29,53,55,10,39,77,62,98,48,55,3,24,competitive,2,4,3,4,2,4,4,4,2,3,2,2,2,4,1,3,1,1,4,4,3,1,3,2,2,2,4,1,4,4,2,2,3,2,3,3,14
4157,2,swarm,Xenops,thepinkpanther,55-64,f,4,Math,retired,1,Italy,6,Italy,1,Spanish,French,German,French,French,French,German,1,1,3,5,5,4,1,4,4,2,2,6,5,2,6,4,2,2,3,5,2,1,6,4,7,3,3,4,6,1,3,6,5,7,1,6,1,2,4,1,6,13,2,2,3,1,1,3,2,2,2,1,2,2,2,1,2,1,16,O,C,A,O,D,D,C,D,C,C,C,D,O,0,B,B,D,C,D,Z,O,B,D,Q,C,A,D,7,5,100,47,yes,5,3,1,37,6,13,64,3,7,5,5,2,6,4,4,1,7,3,5,3,6,2,2,5,4.636363636,4,6,2,6,7,1,6,2,3,7,1,3,5,3,5,5,5,5,3,6,3,2,1,7,5,3,5,3.888888889,7,3,5,3,5,2,2,2,3,5,1,3,5,3,6,4,2.5,1.5,4.5,4,1,7,1,4,5,3,3,7,1,6,4,4,3,2,6,3,5,3,2,6,2,4,5,3,2.25,3.555555556,2.666666667,6,33,49,72,75,28,40,62,37,57,97,91,24,39,9,24,62,42,24,88,59,34,59,68,93,49,31,99,80,83,26,50,69,27,79,93,95,52,89,22,15,97,18,53,9,58,prosicial,2,1,2,3,2,1,3,2,1,2,4,4,3,2,2,1,3,3,2,2,3,1,4,2,3,3,1,1,3,1,4,4,1,3,3,1,29
4208,2,swarm,Xenops,thepinkpanther,45-54,m,4,Math,retired,0,Canada,15,Canada,0,English,German,French,English,French,French,Spanish,1,0,3,4,4,4,5,3,5,5,5,3,5,5,6,5,4,3,2,1,3,4,2,4,2,7,4,2,7,4,1,7,2,4,5,1,2,1,3,3,7,8,1,1,3,1,2,2,1,1,1,3,1,3,3,1,2,2,9,C,C,O,O,A,C,O,B,C,C,C,C,B,10,B,C,D,C,O,C,O,O,Z,Q,D,O,C,6,5,5,47,no,5,1,2,56,21,0,99,1,6,7,6,3,5,6,2,4,4,4,4,3,2,6,3,1,4.272727273,3,5,1,7,6,2,2,6,6,4,4,7,1,7,1,4,5,5,3,3,2,3,3,5,2,6,6,4.333333333,5,5,1,7,5,5,5,3,3,3,3,7,1,3,3,3,5,4,4,2,2,4,4,3,4,4,4,2,6,6,2,6,4,5,3,2,4,4,2,6,2,1,2,6,3,4.222222222,3,23,12,82,43,51,36,79,48,35,1,95,51,20,51,38,97,37,26,53,7,18,2,77,56,17,22,19,64,10,24,52,37,35,68,73,10,22,69,59,3,74,58,67,67,5,11,altruist,2,2,3,2,3,2,4,3,3,3,4,4,3,2,1,3,4,3,2,1,4,3,2,3,4,4,1,3,1,2,2,3,2,2,3,3,25
